timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2019-12-14 20:00:00+00:00,XBTM20,7214.0,7214.0,7184.5,7184.5,154,191667,7203.0541,25.0,2661067922,26.610679219999998,191667.0
2019-12-14 21:00:00+00:00,XBTM20,7184.5,7192.5,7179.5,7186.5,153,249749,7185.973,7200.0,3475711758,34.75711758,249749.0
2019-12-14 22:00:00+00:00,XBTM20,7186.5,7214.5,7180.0,7209.5,772,4259941,7203.0541,7200.0,59143116888,591.4311688799995,4259941.0
2019-12-14 23:00:00+00:00,XBTM20,7209.5,7221.0,7200.5,7220.5,173,713353,7203.0541,150.0,9903971472,99.03971472,713353.0
2019-12-15 00:00:00+00:00,XBTM20,7220.5,7221.0,7209.5,7209.5,110,99456,7212.9256,300.0,1378918217,13.789182169999997,99456.0
2019-12-15 01:00:00+00:00,XBTM20,7209.5,7207.0,7167.5,7178.0,436,500173,7184.4242,10.0,6962212147,69.62212147000001,500173.0
2019-12-15 02:00:00+00:00,XBTM20,7178.0,7200.0,7168.0,7182.0,120,247451,7185.4566,70.0,3444012840,34.440128400000006,247451.0
2019-12-15 03:00:00+00:00,XBTM20,7182.0,7213.0,7189.0,7206.0,77,72312,7206.1685,439.0,1003530302,10.03530302,72312.0
2019-12-15 04:00:00+00:00,XBTM20,7206.0,7206.0,7192.5,7192.5,81,109826,7200.4608,1000.0,1525277720,15.252777199999999,109826.0
2019-12-15 05:00:00+00:00,XBTM20,7192.5,7205.5,7194.0,7205.5,44,68451,7198.3876,2287.0,950975075,9.50975075,68451.0
2019-12-15 06:00:00+00:00,XBTM20,7205.5,7205.0,7185.0,7185.0,72,110579,7193.2096,1.0,1537297934,15.37297934,110579.0
2019-12-15 07:00:00+00:00,XBTM20,7185.0,7185.5,7169.0,7179.5,59,63727,7176.6901,3.0,887994935,8.87994935,63727.0
2019-12-15 08:00:00+00:00,XBTM20,7179.5,7369.0,7175.5,7296.5,877,1936835,7297.672,137.0,26540873543,265.4087354300001,1936835.0
2019-12-15 09:00:00+00:00,XBTM20,7296.5,7322.0,7274.0,7292.0,311,509453,7295.0102,1000.0,6983866530,69.83866529999996,509453.0
2019-12-15 10:00:00+00:00,XBTM20,7292.0,7304.0,7275.0,7283.0,143,229982,7287.5674,28.0,3155913192,31.55913192,229982.0
2019-12-15 11:00:00+00:00,XBTM20,7283.0,7283.0,7240.0,7240.0,184,131235,7257.9475,356.0,1808163786,18.08163786,131235.0
2019-12-15 12:00:00+00:00,XBTM20,7240.0,7260.0,7240.0,7246.0,83,103667,7252.1575,163.0,1429517038,14.295170380000002,103667.0
2019-12-15 13:00:00+00:00,XBTM20,7246.0,7286.0,7215.0,7215.5,290,308584,7242.703,460.0,4260809333,42.608093329999996,308584.0
2019-12-15 14:00:00+00:00,XBTM20,7215.5,7225.0,7194.0,7209.0,340,440680,7208.7659,606.0,6113277368,61.13277368,440680.0
2019-12-15 15:00:00+00:00,XBTM20,7209.0,7245.5,7212.0,7245.5,320,419172,7222.3025,79.0,5804041825,58.04041825000001,419172.0
2019-12-15 16:00:00+00:00,XBTM20,7245.5,7253.0,7228.0,7240.0,97,106825,7234.843,500.0,1476637842,14.766378420000002,106825.0
2019-12-15 17:00:00+00:00,XBTM20,7240.0,7260.5,7218.0,7225.5,146,120073,7245.8517,199.0,1657152941,16.571529409999997,120073.0
2019-12-15 18:00:00+00:00,XBTM20,7225.5,7245.0,7226.5,7241.0,75,62200,7232.7499,139.0,859988979,8.599889789999999,62200.0
2019-12-15 19:00:00+00:00,XBTM20,7241.0,7248.5,7230.5,7248.5,65,110348,7240.0811,61.0,1524130588,15.241305879999999,110348.0
2019-12-15 20:00:00+00:00,XBTM20,7248.5,7250.0,7236.0,7236.5,59,69648,7238.5089,4.0,962242234,9.62242234,69648.0
2019-12-15 21:00:00+00:00,XBTM20,7236.5,7263.0,7236.5,7263.0,92,63297,7249.5288,203.0,873168772,8.73168772,63297.0
2019-12-15 22:00:00+00:00,XBTM20,7263.0,7270.5,7246.5,7269.0,100,252741,7259.5281,500.0,3481534589,34.81534589,252741.0
2019-12-15 23:00:00+00:00,XBTM20,7269.0,7285.5,7264.0,7264.0,194,672460,7273.7853,6000.0,9245480719,92.45480719,672460.0
2019-12-16 00:00:00+00:00,XBTM20,7264.0,7264.5,7244.0,7260.5,124,187035,7254.7882,4.0,2578250897,25.78250897,187035.0
2019-12-16 01:00:00+00:00,XBTM20,7260.5,7264.0,7208.0,7220.0,504,967683,7252.1575,300.0,13343424249,133.43424249000003,967683.0
2019-12-16 02:00:00+00:00,XBTM20,7220.0,7237.0,7214.5,7230.5,135,238028,7224.3895,144.0,3294822996,32.94822996,238028.0
2019-12-16 03:00:00+00:00,XBTM20,7230.5,7233.0,7218.5,7223.5,156,177859,7228.5673,74.0,2460569619,24.605696189999996,177859.0
2019-12-16 04:00:00+00:00,XBTM20,7223.5,7227.5,7201.0,7201.0,213,267347,7210.3252,13600.0,3708066075,37.08066075,267347.0
2019-12-16 05:00:00+00:00,XBTM20,7201.0,7201.5,7167.0,7195.0,384,437245,7186.4894,208.0,6084429651,60.84429651,437245.0
2019-12-16 06:00:00+00:00,XBTM20,7195.0,7212.0,7186.0,7201.0,118,244918,7201.4979,1000.0,3401013775,34.01013775,244918.0
2019-12-16 07:00:00+00:00,XBTM20,7201.0,7218.5,7200.0,7208.5,118,128354,7206.6878,1000.0,1781059389,17.81059389,128354.0
2019-12-16 08:00:00+00:00,XBTM20,7208.5,7216.0,7192.5,7192.5,99,180321,7206.1685,4639.0,2502328578,25.023285780000002,180321.0
2019-12-16 09:00:00+00:00,XBTM20,7192.5,7207.0,7182.0,7189.5,172,211429,7195.2799,206.0,2938444001,29.384440010000002,211429.0
2019-12-16 10:00:00+00:00,XBTM20,7189.5,7202.0,7180.0,7190.0,176,249400,7195.2799,14.0,3466402098,34.66402098,249400.0
2019-12-16 11:00:00+00:00,XBTM20,7190.0,7208.0,7186.5,7195.5,200,157040,7194.2446,720.0,2182981566,21.82981566,157040.0
2019-12-16 12:00:00+00:00,XBTM20,7195.5,7225.0,7190.0,7212.0,619,281349,7208.2462,300.0,3903171803,39.03171803,281349.0
2019-12-16 13:00:00+00:00,XBTM20,7212.0,7239.5,7198.0,7231.0,433,606645,7217.611,724.0,8405634659,84.05634658999999,606645.0
2019-12-16 14:00:00+00:00,XBTM20,7231.0,7285.5,7230.5,7264.0,429,1045710,7252.6835,200.0,14418595418,144.18595418,1045710.0
2019-12-16 15:00:00+00:00,XBTM20,7264.0,7280.0,7241.5,7246.0,180,252754,7260.0552,800.0,3481609813,34.81609813,252754.0
2019-12-16 16:00:00+00:00,XBTM20,7246.0,7257.0,7220.5,7221.5,252,608894,7240.0811,162.0,8410597422,84.10597422000001,608894.0
2019-12-16 17:00:00+00:00,XBTM20,7221.5,7229.0,7222.0,7228.0,68,161341,7223.8677,4791.0,2233565877,22.335658770000002,161341.0
2019-12-16 18:00:00+00:00,XBTM20,7228.0,7237.0,7227.5,7235.5,46,64349,7228.5673,1000.0,890210606,8.90210606,64349.0
2019-12-16 19:00:00+00:00,XBTM20,7235.5,7242.0,6914.0,7040.0,1633,3820352,7055.6692,1000.0,54147480289,541.4748028900002,3820352.0
2019-12-16 20:00:00+00:00,XBTM20,7040.0,7046.0,7000.0,7018.0,443,693587,7021.9788,604.0,9877794426,98.77794426,693587.0
2019-12-16 21:00:00+00:00,XBTM20,7018.0,7030.0,6975.0,6989.0,521,932506,7003.2915,76.0,13315676104,133.15676104,932506.0
2019-12-16 22:00:00+00:00,XBTM20,6989.0,7024.0,6989.0,7003.5,173,187171,7001.3303,1.0,2673481189,26.734811890000007,187171.0
2019-12-16 23:00:00+00:00,XBTM20,7003.5,7020.5,6994.5,7017.0,106,151168,7012.6227,3739.0,2155724064,21.557240639999996,151168.0
2019-12-17 00:00:00+00:00,XBTM20,7017.0,7014.5,6999.5,7007.0,104,121123,7007.2174,200.0,1728634461,17.28634461,121123.0
2019-12-17 01:00:00+00:00,XBTM20,7007.0,7014.5,7000.0,7005.0,78,106951,7006.2355,52.0,1526522976,15.265229760000004,106951.0
2019-12-17 02:00:00+00:00,XBTM20,7005.0,7015.5,7000.5,7000.5,108,276894,7008.6908,20.0,3950975486,39.50975486000001,276894.0
2019-12-17 03:00:00+00:00,XBTM20,7000.5,7004.5,7000.5,7000.5,58,130365,7001.8205,50.0,1861890882,18.61890882,130365.0
2019-12-17 04:00:00+00:00,XBTM20,7000.5,7000.5,6964.5,6984.5,497,900966,6984.2157,10.0,12900494154,129.00494154000003,900966.0
2019-12-17 05:00:00+00:00,XBTM20,6984.5,6990.0,6971.5,6987.5,75,181950,6987.1437,5000.0,2604203472,26.042034719999997,181950.0
2019-12-17 06:00:00+00:00,XBTM20,6987.5,7003.0,6988.5,6997.0,148,347134,6996.9214,30.0,4961274893,49.612748929999995,347134.0
2019-12-17 07:00:00+00:00,XBTM20,6997.0,6997.5,6994.0,6995.0,116,359337,6995.9424,473.0,5136368829,51.36368828999999,359337.0
2019-12-17 08:00:00+00:00,XBTM20,6995.0,7005.5,6995.0,6998.0,253,1413203,7003.782,500.0,20178257540,201.7825754,1413203.0
2019-12-17 09:00:00+00:00,XBTM20,6998.0,7000.5,6980.0,7000.5,201,354969,6993.9852,1387.0,5075489830,50.7548983,354969.0
2019-12-17 10:00:00+00:00,XBTM20,7000.5,7008.5,6995.5,7004.0,187,366534,7003.782,1001.0,5233707894,52.33707894000001,366534.0
2019-12-17 11:00:00+00:00,XBTM20,7004.0,7018.0,7004.0,7010.0,163,422730,7012.131,157.0,6028872733,60.28872732999999,422730.0
2019-12-17 12:00:00+00:00,XBTM20,7010.0,7047.5,7005.0,7045.0,296,889756,7015.0824,4781.0,12684225965,126.84225965000002,889756.0
2019-12-17 13:00:00+00:00,XBTM20,7045.0,7049.5,6979.5,6991.0,365,772006,7003.2915,1608.0,11023647247,110.23647247,772006.0
2019-12-17 14:00:00+00:00,XBTM20,6991.0,6993.0,6826.0,6892.0,1015,1679831,6908.4629,1587.0,24316746271,243.16746271000002,1679831.0
2019-12-17 15:00:00+00:00,XBTM20,6892.0,6890.5,6812.0,6868.5,587,861946,6854.9493,200.0,12574209125,125.74209124999999,861946.0
2019-12-17 16:00:00+00:00,XBTM20,6868.5,6888.0,6822.5,6823.0,328,541360,6858.7106,9130.0,7893404897,78.93404896999999,541360.0
2019-12-17 17:00:00+00:00,XBTM20,6823.0,6853.0,6777.0,6851.5,710,973848,6820.3519,1000.0,14279295133,142.79295133000002,973848.0
2019-12-17 18:00:00+00:00,XBTM20,6851.5,6855.0,6809.5,6827.0,161,200758,6839.9453,10.0,2935112416,29.35112416,200758.0
2019-12-17 19:00:00+00:00,XBTM20,6827.0,6861.5,6824.0,6830.0,179,384928,6845.0955,400.0,5623439345,56.23439345,384928.0
2019-12-17 20:00:00+00:00,XBTM20,6830.0,6828.0,6704.0,6732.0,871,1222810,6751.2827,350.0,18112667233,181.12667233,1222810.0
2019-12-17 21:00:00+00:00,XBTM20,6732.0,6752.5,6688.5,6693.5,559,710743,6716.3678,400.0,10582499815,105.82499815,710743.0
2019-12-17 22:00:00+00:00,XBTM20,6693.5,6731.5,6690.0,6727.0,287,364782,6719.0755,1000.0,5429274228,54.29274227999999,364782.0
2019-12-17 23:00:00+00:00,XBTM20,6727.0,6800.0,6677.0,6694.5,730,1025847,6714.1131,2500.0,15279071707,152.79071707,1025847.0
2019-12-18 00:00:00+00:00,XBTM20,6694.5,6744.5,6677.0,6731.0,370,564101,6712.761,134.0,8403938330,84.03938330000001,564101.0
2019-12-18 01:00:00+00:00,XBTM20,6731.0,6765.5,6710.0,6761.5,241,328963,6730.834,270.0,4887700009,48.87700009,328963.0
2019-12-18 02:00:00+00:00,XBTM20,6761.5,6784.5,6750.5,6762.5,222,302473,6768.1895,50.0,4469218714,44.69218713999999,302473.0
2019-12-18 03:00:00+00:00,XBTM20,6762.5,6800.0,6758.5,6789.5,319,309391,6778.2824,939.0,4564711550,45.64711550000002,309391.0
2019-12-18 04:00:00+00:00,XBTM20,6789.5,6817.0,6784.0,6788.0,225,201968,6805.962,70.0,2967653229,29.676532289999997,201968.0
2019-12-18 05:00:00+00:00,XBTM20,6788.0,6809.0,6763.5,6774.5,231,171908,6780.5804,61.0,2535316502,25.35316502,171908.0
2019-12-18 06:00:00+00:00,XBTM20,6774.5,6785.0,6757.0,6762.0,104,96394,6764.9844,27.0,1424951494,14.249514940000001,96394.0
2019-12-18 07:00:00+00:00,XBTM20,6762.0,6784.5,6718.0,6723.0,307,710855,6754.9311,50.0,10524165574,105.24165573999998,710855.0
2019-12-18 08:00:00+00:00,XBTM20,6723.0,6724.0,6690.5,6716.0,399,606259,6708.7079,3000.0,9037300386,90.37300386000001,606259.0
2019-12-18 09:00:00+00:00,XBTM20,6716.0,6750.0,6711.0,6718.0,211,270248,6726.3066,1939.0,4017837171,40.17837170999999,270248.0
2019-12-18 10:00:00+00:00,XBTM20,6718.0,6741.0,6718.0,6732.5,238,287340,6733.0999,2659.0,4267711962,42.67711961999999,287340.0
2019-12-18 11:00:00+00:00,XBTM20,6732.5,6747.5,6719.5,6747.5,274,257258,6730.3809,61.0,3822417449,38.22417449000001,257258.0
2019-12-18 12:00:00+00:00,XBTM20,6747.5,6747.5,6706.5,6707.0,138,211652,6718.624,5.0,3150323199,31.50323199,211652.0
2019-12-18 13:00:00+00:00,XBTM20,6707.0,6713.5,6589.0,6620.0,1144,1978030,6658.2329,150.0,29708149833,297.08149833,1978030.0
2019-12-18 14:00:00+00:00,XBTM20,6620.0,6781.5,6513.0,6769.0,1903,3733987,6638.7838,3378.0,56248182206,562.48182206,3733987.0
2019-12-18 15:00:00+00:00,XBTM20,6769.0,6821.0,6735.0,6791.0,635,1051665,6770.9391,3395.0,15532467315,155.32467314999997,1051665.0
2019-12-18 16:00:00+00:00,XBTM20,6791.0,6954.0,6795.0,6922.5,1372,2771244,6886.1038,900.0,40246222962,402.46222962,2771244.0
2019-12-18 17:00:00+00:00,XBTM20,6922.5,6991.0,6876.5,6965.0,608,737246,6941.5521,147.0,10620811179,106.20811179000002,737246.0
2019-12-18 18:00:00+00:00,XBTM20,6965.0,7000.0,6919.0,6950.0,424,649059,6960.8799,100.0,9325024124,93.25024124,649059.0
2019-12-18 19:00:00+00:00,XBTM20,6950.0,6966.0,6914.0,6946.5,246,251716,6936.2558,104.0,3629052311,36.29052310999999,251716.0
2019-12-18 20:00:00+00:00,XBTM20,6946.5,7048.0,6945.0,7048.0,554,876068,7009.182,111.0,12498953702,124.98953702,876068.0
2019-12-18 21:00:00+00:00,XBTM20,7048.0,7300.0,7028.5,7215.0,1736,2565662,7202.0166,270.0,35625615156,356.25615156,2565662.0
2019-12-18 22:00:00+00:00,XBTM20,7215.0,7288.0,7211.0,7233.5,500,743591,7253.7357,100.0,10251215847,102.51215847,743591.0
2019-12-18 23:00:00+00:00,XBTM20,7233.5,7549.5,7230.5,7535.0,955,1429772,7365.9399,10000.0,19411489267,194.11489267000005,1429772.0
2019-12-19 00:00:00+00:00,XBTM20,7535.0,7556.0,7358.0,7395.0,911,1771002,7402.4724,50.0,23925183016,239.25183015999997,1771002.0
2019-12-19 01:00:00+00:00,XBTM20,7395.0,7489.0,7336.0,7375.0,986,2023897,7400.8289,182.0,27347056462,273.47056461999995,2023897.0
2019-12-19 02:00:00+00:00,XBTM20,7375.0,7375.0,7265.0,7301.0,865,877969,7296.6071,100.0,12032886413,120.32886412999999,877969.0
2019-12-19 03:00:00+00:00,XBTM20,7301.0,7319.0,7275.0,7285.5,442,347704,7299.8029,4.0,4763430682,47.63430682000001,347704.0
2019-12-19 04:00:00+00:00,XBTM20,7285.5,7305.0,7284.5,7292.0,246,288960,7298.7373,100.0,3959184152,39.591841519999996,288960.0
2019-12-19 05:00:00+00:00,XBTM20,7292.0,7291.5,7253.5,7265.5,286,851380,7270.6122,1305.0,11710729765,117.10729764999999,851380.0
2019-12-19 06:00:00+00:00,XBTM20,7265.5,7299.0,7245.0,7282.0,238,303830,7269.5551,5000.0,4179676261,41.79676261,303830.0
2019-12-19 07:00:00+00:00,XBTM20,7282.0,7297.0,7267.5,7288.0,345,972816,7282.7908,10000.0,13358181670,133.5818167,972816.0
2019-12-19 08:00:00+00:00,XBTM20,7288.0,7307.5,7252.5,7268.0,1324,2677638,7287.5674,28981.0,36743774222,367.4377422199999,2677638.0
2019-12-19 09:00:00+00:00,XBTM20,7268.0,7295.0,7233.0,7258.5,1200,2714065,7276.9611,12.0,37296913306,372.9691330599999,2714065.0
2019-12-19 10:00:00+00:00,XBTM20,7258.5,7335.0,7244.0,7307.5,1256,3079325,7274.8436,1753.0,42331300825,423.31300825000005,3079325.0
2019-12-19 11:00:00+00:00,XBTM20,7307.5,7377.0,7315.5,7341.0,1114,2781604,7352.9412,36.0,37832266185,378.32266185,2781604.0
2019-12-19 12:00:00+00:00,XBTM20,7341.0,7400.5,7312.0,7352.5,1199,3456128,7359.9764,20.0,46961511404,469.6151140399998,3456128.0
2019-12-19 13:00:00+00:00,XBTM20,7352.5,7420.0,7340.5,7360.5,964,1361123,7367.0252,1327.0,18477028096,184.77028096000004,1361123.0
2019-12-19 14:00:00+00:00,XBTM20,7360.5,7406.5,7250.0,7266.0,1199,1319877,7314.7539,1000.0,18045177827,180.45177827,1319877.0
2019-12-19 15:00:00+00:00,XBTM20,7266.0,7310.0,7250.5,7294.5,787,1134177,7274.3144,28.0,15592406009,155.92406008999998,1134177.0
2019-12-19 16:00:00+00:00,XBTM20,7294.5,7349.5,7288.0,7320.5,558,610173,7316.3594,16.0,8339859176,83.39859176000002,610173.0
2019-12-19 17:00:00+00:00,XBTM20,7320.5,7347.5,7291.0,7314.5,487,532436,7325.4707,15.0,7268392300,72.68392300000001,532436.0
2019-12-19 18:00:00+00:00,XBTM20,7314.5,7316.0,7265.0,7287.0,824,1404223,7281.7301,797.0,19284374849,192.84374849,1404223.0
2019-12-19 19:00:00+00:00,XBTM20,7287.0,7326.0,7280.0,7325.5,276,218943,7311.5449,9000.0,2994580888,29.94580888,218943.0
2019-12-19 20:00:00+00:00,XBTM20,7325.5,7360.5,7315.0,7360.5,379,615933,7343.7615,14.0,8387699438,83.87699438,615933.0
2019-12-19 21:00:00+00:00,XBTM20,7360.5,7360.0,7318.0,7331.5,220,178255,7335.6808,329.0,2430032226,24.300322259999998,178255.0
2019-12-19 22:00:00+00:00,XBTM20,7331.5,7334.5,7296.0,7317.5,248,294560,7312.6143,329.0,4028295293,40.28295293,294560.0
2019-12-19 23:00:00+00:00,XBTM20,7317.5,7330.0,7248.0,7317.0,1378,3180337,7283.3212,365.0,43668877592,436.6887759200002,3180337.0
2019-12-20 00:00:00+00:00,XBTM20,7317.0,7319.5,7289.5,7301.0,265,327290,7306.203,803.0,4479916492,44.79916492,327290.0
2019-12-20 01:00:00+00:00,XBTM20,7301.0,7306.5,7235.5,7277.0,536,523166,7282.7908,353.0,7183922378,71.83922378,523166.0
2019-12-20 02:00:00+00:00,XBTM20,7277.0,7276.5,7237.0,7267.5,338,935737,7257.9475,5000.0,12892974966,128.92974965999997,935737.0
2019-12-20 03:00:00+00:00,XBTM20,7267.5,7319.5,7261.5,7307.5,1472,3993855,7301.4019,9562.0,54701500596,547.0150059600002,3993855.0
2019-12-20 04:00:00+00:00,XBTM20,7307.5,7360.5,7307.5,7337.5,2018,6731879,7330.8408,1.0,91833482795,918.3348279499996,6731879.0
2019-12-20 05:00:00+00:00,XBTM20,7337.5,7338.5,7319.0,7319.0,263,303425,7328.6918,219.0,4140380604,41.40380604,303425.0
2019-12-20 06:00:00+00:00,XBTM20,7319.0,7329.5,7284.5,7284.5,308,236035,7312.0796,1311.0,3228061565,32.28061565,236035.0
2019-12-20 07:00:00+00:00,XBTM20,7284.5,7315.5,7280.0,7297.5,247,187138,7296.6071,45.0,2564731305,25.647313049999994,187138.0
2019-12-20 08:00:00+00:00,XBTM20,7297.5,7356.5,7296.5,7326.0,647,1192172,7321.7162,4565.0,16283436049,162.83436048999997,1192172.0
2019-12-20 09:00:00+00:00,XBTM20,7326.0,7353.0,7283.5,7322.5,1836,3980215,7327.0809,200.0,54323570130,543.2357012999998,3980215.0
2019-12-20 10:00:00+00:00,XBTM20,7322.5,7347.5,7311.5,7323.0,378,320237,7327.0809,50.0,4370906031,43.709060310000005,320237.0
2019-12-20 11:00:00+00:00,XBTM20,7323.0,7332.5,7311.5,7320.0,199,238004,7322.7885,205.0,3250314323,32.50314323,238004.0
2019-12-20 12:00:00+00:00,XBTM20,7320.0,7349.5,7314.5,7323.5,407,626122,7324.3976,100.0,8548770584,85.48770584,626122.0
2019-12-20 13:00:00+00:00,XBTM20,7323.5,7370.0,7323.5,7366.0,602,1058807,7350.2389,2516.0,14405911930,144.05911929999996,1058807.0
2019-12-20 14:00:00+00:00,XBTM20,7366.0,7366.0,7350.5,7359.0,296,512226,7357.269,552.0,6962571570,69.6257157,512226.0
2019-12-20 15:00:00+00:00,XBTM20,7359.0,7369.0,7185.5,7369.0,1294,2917433,7308.873,500.0,39916593498,399.16593498,2917433.0
2019-12-20 16:00:00+00:00,XBTM20,7369.0,7378.5,7319.5,7323.0,681,1862233,7336.7572,400.0,25383836445,253.83836444999991,1862233.0
2019-12-20 17:00:00+00:00,XBTM20,7323.0,7323.5,7304.0,7321.5,542,526065,7314.7539,50.0,7191839209,71.91839209000001,526065.0
2019-12-20 18:00:00+00:00,XBTM20,7321.5,7342.5,7310.5,7335.0,539,684998,7328.1548,36.0,9348068639,93.48068639000002,684998.0
2019-12-20 19:00:00+00:00,XBTM20,7335.0,7356.0,7322.5,7342.0,636,777264,7339.4495,1762.0,10590225136,105.90225135999998,777264.0
2019-12-20 20:00:00+00:00,XBTM20,7342.0,7352.0,7337.5,7347.5,289,357067,7345.3798,1763.0,4861285059,48.61285059,357067.0
2019-12-20 21:00:00+00:00,XBTM20,7347.5,7367.0,7334.5,7364.5,435,464421,7354.0227,5000.0,6315494349,63.154943489999994,464421.0
2019-12-20 22:00:00+00:00,XBTM20,7364.5,7362.5,7345.0,7352.0,144,96990,7353.4819,147.0,1319027016,13.190270159999999,96990.0
2019-12-20 23:00:00+00:00,XBTM20,7352.0,7352.5,7338.0,7345.0,150,165461,7345.3798,293.0,2252600750,22.526007500000002,165461.0
